cluster,player,season,hits,homeruns,age
14,abreubo01,2007,171,16,33
14,beltrad01,2007,164,26,28
14,byrneer01,2007,179,21,31
14,ellisma01,2007,161,19,30
14,guillca01,2007,167,21,32
14,guilljo01,2007,172,23,31
14,hardyjj01,2007,164,26,25
14,hillaa01,2007,177,17,25
14,hunteto01,2007,172,28,32
14,ibanera01,2007,167,21,35
14,jonesch06,2007,173,29,35
14,martivi01,2007,169,25,29
14,posadjo01,2007,171,20,36
14,sizemgr01,2007,174,24,25
14,tulowtr01,2007,177,24,23
14,utleych01,2007,176,22,29
14,zimmery01,2007,174,24,23
14,atkinga01,2008,175,21,29
14,beltrca01,2008,172,27,31
14,berkmla01,2008,173,29,32
14,cantujo01,2008,174,29,26
14,damonjo01,2008,168,17,35
14,drewst01,2008,178,21,25
14,ethiean01,2008,160,20,26
14,guerrvl01,2008,164,27,33
14,hardyjj01,2008,161,24,26
14,hartco01,2008,164,20,26
14,hollima01,2008,173,25,28
14,jonesch06,2008,160,22,36
14,kempma01,2008,176,18,24
14,kinslia01,2008,165,18,26
14,kouzmke01,2008,162,23,27
14,mclouna01,2008,165,26,27
14,ordonma01,2008,178,21,34
14,peraljh01,2008,167,23,26
14,victosh01,2008,167,14,28
14,youklke01,2008,168,29,29
14,abreubo01,2009,165,15,35
14,cantujo01,2009,169,16,27
14,choosh01,2009,175,20,27
14,lopezjo01,2009,167,25,26
14,pencehu01,2009,165,25,26
14,phillbr01,2009,161,20,28
14,rolliji01,2009,168,21,31
14,youngmi02,2009,174,22,33
14,choosh01,2010,165,22,28
14,huffau01,2010,165,26,34
14,hunteto01,2010,161,23,35
14,johnske05,2010,166,26,28
14,jonesad01,2010,165,19,25
14,longoev01,2010,169,22,25
14,mcgehca01,2010,174,23,28
14,pencehu01,2010,173,25,27
14,phillbr01,2010,172,18,29
14,ramiral03,2010,165,18,29
14,ramirha01,2010,163,21,27
14,riosal01,2010,161,21,29
14,werthja01,2010,164,27,31
14,wrighda03,2010,166,29,28
14,youngde03,2010,170,21,25
14,butlebi03,2011,174,19,25
14,cabreas01,2011,165,25,26
14,francje02,2011,171,20,27
14,freemfr01,2011,161,21,22
14,ramiral03,2011,165,15,30
14,ramirar01,2011,173,26,33
14,choosh01,2012,169,16,30
14,hollima01,2012,177,27,32
14,hunteto01,2012,167,16,37
14,kinslia01,2012,168,19,30
14,phillbr01,2012,163,18,31
14,poseybu01,2012,178,24,25
14,ramirar01,2012,171,27,34
14,wrighda03,2012,178,21,30
14,zimmery01,2012,163,25,28
14,beltrca01,2013,164,24,36
14,butlebi03,2013,168,15,27
14,choosh01,2013,162,21,31
14,cuddymi01,2013,162,20,34
14,desmoia01,2013,168,20,28
14,donaljo02,2013,174,24,28
14,fieldpr01,2013,174,25,29
14,freemfr01,2013,176,23,24
14,gonzaad01,2013,171,22,31
14,gordoal01,2013,168,20,29
14,moralke01,2013,167,23,30
14,seageky01,2013,160,22,26
14,vottojo01,2013,177,24,30
14,beltrad01,2014,178,19,35
14,blackch02,2014,171,19,28
14,cabreme01,2014,171,16,30
14,freemfr01,2014,175,18,25
14,gomezca01,2014,163,23,29
14,mccutan01,2014,172,25,28
14,poseybu01,2014,170,22,27
14,puigya01,2014,165,16,24
14,pujolal01,2014,172,28,34
14,ramiral03,2014,170,15,33
14,rendoan01,2014,176,21,24
14,sandopa01,2014,164,16,28
0,boonebo01,1980,110,9,33
0,brownbo04,1980,107,14,26
0,cowenal01,1980,113,5,29
0,flynndo01,1980,113,0,29
0,gantnji01,1980,117,4,27
0,hubbagl01,1980,107,9,23
0,hurdlcl01,1980,116,10,23
0,jacksro02,1980,105,5,27
0,manniri01,1980,110,3,26
0,milleri01,1980,113,2,32
0,morgajo02,1980,112,11,37
0,northbi01,1980,104,1,32
0,pacioto01,1980,114,15,34
0,porteda02,1980,104,7,28
0,putnapa01,1980,108,13,27
0,reverda01,1980,109,15,27
0,scottto01,1980,104,0,29
0,sofieri01,1980,103,9,24
0,whitalo01,1980,111,1,23
0,wilforo01,1980,103,8,27
0,woodsal01,1980,112,15,27
0,almonbi01,1981,105,4,29
0,bernato01,1981,106,6,25
0,bumbral01,1981,107,1,34
0,chambch01,1981,110,8,33
0,cruzjo01,1981,109,13,34
0,harrato01,1981,105,5,33
0,hernake01,1981,115,8,28
0,herrto01,1981,110,0,25
0,howear01,1981,107,3,35
0,kempst01,1981,103,9,27
0,kennete02,1981,115,2,25
0,matthga01,1981,108,9,31
0,mcraeha01,1981,106,7,36
0,oberkke01,1981,110,2,25
0,richage01,1981,113,3,28
0,winfida01,1981,114,13,30
0,bailobo01,1982,104,0,31
0,brookhu01,1982,114,2,26
0,davisjo02,1982,109,12,26
0,lacyle01,1982,112,5,34
0,lawru01,1982,107,3,26
0,lopesda01,1982,109,11,37
0,maddoga01,1982,117,8,33
0,maymi01,1982,104,9,32
0,milleri01,1982,104,4,34
0,milneed01,1982,109,4,27
0,mitchbo03,1982,113,2,27
0,moorech02,1982,116,6,29
0,mosebll01,1982,115,9,23
0,scottto01,1982,110,1,31
0,willsbu01,1982,114,6,30
0,bumbral01,1983,104,3,36
0,burroje01,1983,108,10,32
0,collida02,1983,109,1,31
0,dauerri01,1983,108,5,31
0,davisch01,1983,113,11,23
0,diazbo01,1983,111,15,30
0,driesda01,1983,107,12,32
0,easlemi01,1983,117,10,33
0,engleda01,1983,114,8,27
0,flynndo01,1983,107,0,32
0,fordda01,1983,114,9,31
0,garvest01,1983,114,14,35
0,matthga01,1983,115,10,33
0,oglivbe01,1983,115,13,34
0,omallto01,1983,106,5,23
0,randowi01,1983,117,2,29
0,russebi01,1983,111,1,35
0,wathajo01,1983,107,2,34
0,youngjo02,1983,109,17,32
0,brettge01,1984,107,13,31
0,cedence01,1984,105,10,33
0,dejesiv01,1984,112,0,31
0,engleda01,1984,104,4,28
0,fletcsc01,1984,114,3,26
0,garneph01,1984,104,4,35
0,griffke01,1984,109,7,34
0,herndla01,1984,114,7,31
0,jacobbr01,1984,116,7,25
0,jamesdi01,1984,114,1,22
0,johnscl01,1984,109,16,37
0,landrke01,1984,110,11,30
0,mullira01,1984,111,3,28
0,simmote01,1984,110,4,35
0,slaugdo01,1984,108,4,26
0,smithoz01,1984,106,1,30
0,boonebo01,1985,114,5,38
0,brookto01,1985,115,7,32
0,flannti01,1985,108,1,28
0,grichbo01,1985,116,13,36
0,harrato01,1985,107,9,37
0,heathmi02,1985,109,13,30
0,herndla01,1985,108,12,32
0,hilldo01,1985,112,3,25
0,huletti01,1985,106,5,25
0,meachbo01,1985,105,1,25
0,milneed01,1985,115,3,30
0,mullira01,1985,108,10,29
0,oberkke01,1985,112,3,29
0,pettiga01,1985,114,1,27
0,rosepe01,1985,107,2,44
0,salasma01,1985,108,9,24
0,schuri01,1985,105,7,23
0,smithlo01,1985,115,6,30
0,tablepa01,1985,111,5,27
0,teufeti01,1985,113,10,27
0,uribejo01,1985,113,3,26
0,vanslan01,1985,110,13,25
0,vukovge01,1985,106,8,29
0,washicl01,1985,110,15,31
0,armasto01,1986,112,11,33
0,beniqju01,1986,103,6,36
0,bochtbr01,1986,104,6,36
0,clarkwi02,1986,117,11,22
0,collida02,1986,113,1,34
0,hatchbi01,1986,108,6,26
0,kennete02,1986,114,12,30
0,lombast01,1986,103,8,26
0,madlobi01,1986,106,10,35
0,milneed01,1986,110,15,31
0,phillto02,1986,113,5,27
0,reynorj01,1986,108,9,27
0,schofdi02,1986,114,13,24
0,vanslan01,1986,113,13,26
0,wilsomo01,1986,110,9,30
0,aldremi01,1987,116,9,26
0,ashbyal01,1987,111,14,36
0,brookhu01,1987,113,14,31
0,brookto01,1987,107,13,34
0,gagnegr01,1987,116,10,26
0,gladdda01,1987,109,8,30
0,griffke01,1987,114,14,37
0,hubbagl01,1987,117,5,30
0,jonestr01,1987,104,10,26
0,larkiba01,1987,107,12,23
0,lombast01,1987,103,8,27
0,mullira01,1987,103,11,31
0,owensp01,1987,113,2,26
0,readyra01,1987,108,12,27
0,redusga01,1987,112,12,31
0,riceji01,1987,112,13,34
0,santara01,1987,112,5,29
0,sheripa01,1987,109,6,30
0,steinte01,1987,111,16,25
0,templga01,1987,113,5,31
0,thompro01,1987,110,10,25
0,willike02,1987,110,11,23
0,wilsomo01,1987,115,9,31
0,aldremi01,1988,104,3,27
0,allanan01,1988,114,5,27
0,boonebo01,1988,104,5,41
0,brookto01,1988,107,5,35
0,cartega01,1988,110,11,34
0,dykstle01,1988,116,8,25
0,gagnegr01,1988,109,14,27
0,gallada01,1988,105,5,28
0,leema02,1988,111,2,23
0,mcdowod01,1988,108,6,26
0,mosebll01,1988,113,10,29
0,oberkke01,1988,117,3,32
0,orsuljo01,1988,109,8,26
0,raineti01,1988,116,12,29
0,ripkebi01,1988,106,2,24
0,santara01,1988,115,4,30
0,sciosmi01,1988,105,3,30
0,sheetla01,1988,104,10,29
0,stillku01,1988,115,10,23
0,sveumda01,1988,113,9,25
0,thompmi02,1988,109,2,29
0,weisswa01,1988,113,3,25
0,whitalo01,1988,111,12,31
0,wilsomo01,1988,112,8,32
0,bergmda01,1989,103,7,36
0,biggicr01,1989,114,13,24
0,boonebo01,1989,111,1,42
0,brilegr01,1989,105,13,24
0,devermi01,1989,104,8,26
0,doranbi02,1989,111,8,31
0,elsteke01,1989,106,10,25
0,felixju01,1989,107,9,22
0,fermife01,1989,115,0,26
0,fiskca01,1989,110,13,42
0,gantnji01,1989,112,0,36
0,heathmi02,1989,104,10,34
0,liriane01,1989,110,5,25
0,lyonsst01,1989,117,2,29
0,magadda01,1989,107,4,27
0,martica02,1989,105,5,24
0,mosebll01,1989,111,11,30
0,newmaal01,1989,113,0,29
0,orsuljo01,1989,111,7,27
0,penato01,1989,110,4,32
0,pettiga01,1989,114,1,31
0,santibe01,1989,109,16,24
0,smithdw01,1989,111,9,26
0,surhobj01,1989,108,5,25
0,trammal01,1989,109,5,31
0,vanslan01,1989,113,9,29
0,washicl01,1989,114,13,35
0,whitefr01,1989,107,2,39
0,blausje01,1990,104,8,25
0,davisch01,1990,109,12,30
0,evansdw01,1990,111,13,39
0,fermife01,1990,106,1,27
0,girarjo01,1990,113,1,26
0,larkige01,1990,108,5,28
0,martida01,1990,109,11,26
0,morriha02,1990,105,7,25
0,mosebll01,1990,107,14,31
0,orsuljo01,1990,111,11,28
0,owensp01,1990,106,5,29
0,pendlte01,1990,103,6,30
0,ramirra01,1990,116,2,32
0,rayjo01,1990,112,5,33
0,salazlu01,1990,104,12,34
0,sciosmi01,1990,115,12,32
0,sharpmi01,1990,106,3,29
0,webstmi01,1990,110,12,31
0,bicheda01,1991,106,15,28
0,coleal01,1991,114,0,26
0,eisenji01,1991,113,2,32
0,fermife01,1991,111,0,28
0,gagnegr01,1991,108,8,30
0,gibsoki01,1991,109,16,34
0,gladdda01,1991,114,6,34
0,guerrpe01,1991,116,8,35
0,hatchbi01,1991,116,4,31
0,hayesch01,1991,106,12,26
0,jamesch02,1991,104,5,29
0,leema02,1991,104,0,26
0,magadda01,1991,108,4,29
0,martida01,1991,117,7,27
0,merceor01,1991,113,10,25
0,owensp01,1991,108,3,30
0,parkeda01,1991,108,11,40
0,pecotbi01,1991,114,6,31
0,penato01,1991,107,5,34
0,riverlu01,1991,107,8,27
0,spierbi01,1991,117,8,25
0,bicheda01,1992,111,5,29
0,bordepa01,1992,116,13,29
0,curtich01,1992,114,10,24
0,davisgl01,1992,110,13,31
0,fletcsc01,1992,106,3,34
0,gagnegr01,1992,108,7,31
0,gilkebe01,1992,116,7,26
0,gladdda01,1992,106,7,35
0,henderi01,1992,112,15,34
0,kingje01,1992,111,14,28
0,leema02,1992,104,3,27
0,lewisma01,1992,109,5,23
0,lindjo01,1992,110,0,28
0,millira01,1992,111,11,31
0,moranmi01,1992,112,3,26
0,morriha02,1992,107,6,27
0,munozpe01,1992,113,12,24
0,orsuljo01,1992,113,4,30
0,owensp01,1992,104,7,31
0,reynoha01,1992,113,3,32
0,rodriiv01,1992,109,8,21
0,sandere02,1992,104,12,25
0,snydeco02,1992,105,14,30
0,stankan01,1992,107,2,28
0,thompro01,1992,115,14,30
0,velarra01,1992,112,7,30
0,wilsowi02,1992,107,0,37
0,zeileto01,1992,113,7,27
0,zupcibo01,1992,108,3,26
0,amarari01,1993,108,1,31
0,blowemi01,1993,106,15,28
0,eisenji01,1993,115,7,34
0,gallemi01,1993,114,10,33
0,gardnje01,1993,106,1,29
0,gibsoki01,1993,105,13,36
0,gutieri01,1993,110,5,23
0,jamesdi01,1993,114,7,31
0,kellypa03,1993,111,7,26
0,kreutch01,1993,107,15,29
0,lindjo01,1993,107,0,29
0,martiti02,1993,108,17,26
0,moranmi01,1993,105,3,27
0,olivejo01,1993,115,14,28
0,orsuljo01,1993,116,8,31
0,reimeke01,1993,109,13,29
0,santibe01,1993,108,13,28
0,slaugdo01,1993,113,10,35
0,steinte01,1993,111,10,31
0,valleda01,1993,109,13,33
0,wallati01,1993,106,12,36
0,whitalo01,1993,111,9,36
0,youngke01,1993,106,6,24
0,yountro01,1993,117,8,38
0,barbebr01,1994,112,5,27
0,bellja01,1994,117,9,29
0,carrch02,1994,114,2,27
0,colemvi01,1994,105,2,33
0,curtich01,1994,116,11,26
0,gonzalu01,1994,107,8,27
0,guilloz01,1994,105,1,30
0,jacksda03,1994,115,10,31
0,javiest01,1994,114,10,30
0,johnsla03,1994,114,3,31
0,karroer01,1994,108,14,27
0,kingemi01,1994,105,4,33
0,lansimi01,1994,105,5,26
0,lewisda01,1994,116,4,27
0,merceor01,1994,105,9,28
0,nilssda01,1994,109,12,25
0,nixonot01,1994,109,0,35
0,olerujo01,1994,114,12,26
0,reedjo01,1994,108,2,32
0,steinte01,1994,105,11,32
0,vizcajo01,1994,105,3,26
0,weisswa01,1994,106,1,31
0,whitede03,1994,109,13,32
0,alicelu01,1995,113,6,30
0,bordimi01,1995,113,8,30
0,brumfja01,1995,109,4,30
0,deshide01,1995,109,8,26
0,eusebto01,1995,110,6,28
0,gagnegr01,1995,110,6,34
0,garcica01,1995,108,6,28
0,greensh01,1995,109,15,23
0,greerru01,1995,113,13,26
0,hamilda02,1995,108,5,31
0,kellyro01,1995,114,6,31
0,lopezja01,1995,105,14,25
0,magadda01,1995,109,2,33
0,mearepa01,1995,105,12,27
0,reedjo01,1995,114,4,33
0,steinte01,1995,113,15,33
0,tarasto01,1995,109,14,25
0,verasqu01,1995,115,5,24
0,weisswa01,1995,111,1,32
0,wilsoda01,1995,111,9,26
0,younger01,1995,116,6,28
0,alomasa02,1996,110,11,30
0,baergca01,1996,113,10,28
0,curtich01,1996,105,10,28
0,fletcda01,1996,105,12,30
0,gagnegr01,1996,109,10,35
0,garcica01,1996,111,6,29
0,hayesch01,1996,114,10,31
0,henderi01,1996,112,9,38
0,oterori01,1996,112,2,24
0,pagnoto01,1996,110,13,34
0,santafp01,1996,109,7,29
0,stahosc01,1996,115,13,26
0,ausmubr01,1997,113,4,28
0,beckeri01,1997,117,10,25
0,cruzde01,1997,105,2,25
0,evereca01,1997,110,14,26
0,fernato01,1997,117,11,35
0,girarjo01,1997,105,1,33
0,guerrwi01,1997,104,4,23
0,hillgl01,1997,104,11,32
0,lawtoma02,1997,114,14,26
0,mabryjo01,1997,110,5,27
0,muellbi02,1997,114,7,26
0,nixonot01,1997,105,1,38
0,phillto02,1997,107,6,38
0,spraged02,1997,115,14,30
0,steinte01,1997,111,12,35
0,weisswa01,1997,106,4,34
0,aurilri01,1998,110,9,27
0,ausmubr01,1998,111,6,29
0,braggda01,1998,114,8,29
0,cordoma01,1998,111,10,29
0,curtich01,1998,111,10,30
0,delluda01,1998,108,5,25
0,dunwoto01,1998,109,5,23
0,fletcda01,1998,115,9,32
0,grudzma01,1998,109,8,28
0,martial03,1998,105,12,31
0,mclemma01,1998,114,5,34
0,randajo01,1998,117,9,29
0,snowjt01,1998,108,15,30
0,spierbi01,1998,105,4,32
0,spiezsc01,1998,105,9,26
0,anderma02,1999,114,5,25
0,ariasal01,1999,105,4,32
0,avenbr01,1999,110,12,27
0,diazei01,1999,110,3,27
0,febleca01,1999,116,10,23
0,goodwto01,1999,105,3,31
0,hockide01,1999,103,7,29
0,huntebr02,1999,112,4,28
0,johnsch04,1999,107,16,28
0,koskico01,1999,106,11,26
0,lawtoma02,1999,105,7,28
0,lewisda01,1999,113,2,32
0,moranmi01,1999,110,4,33
0,nortogr01,1999,111,16,27
0,owenser01,1999,117,9,28
0,spierbi01,1999,113,4,33
0,valenjo02,1999,114,12,32
0,wilsoda01,1999,110,7,30
0,youngdm01,1999,112,14,26
0,bellda01,2000,112,11,28
0,brosisc01,2000,108,16,34
0,coninje01,2000,116,13,34
0,flahejo01,2000,103,10,33
0,greerru01,2000,117,8,31
0,hernajo01,2000,109,11,31
0,hockide01,2000,111,4,30
0,knoblch01,2000,113,5,32
0,liebemi01,2000,108,15,28
0,mathemi01,2000,109,6,30
0,mearepa01,2000,111,13,32
0,offerjo01,2000,115,9,32
0,ortizda01,2000,117,10,25
0,spierbi01,2000,107,3,34
0,varitja01,2000,111,10,28
0,alicelu01,2001,106,4,36
0,bellja01,2001,106,13,36
0,bicheda01,2001,112,12,38
0,blumge01,2001,107,9,28
0,booneaa01,2001,112,14,28
0,claytro01,2001,114,9,31
0,cruzde01,2001,106,7,29
0,davisbe01,2001,107,11,24
0,evereca01,2001,105,14,30
0,giambje01,2001,105,12,27
0,jacksda04,2001,106,4,28
0,lawtoma02,2001,110,10,30
0,loretma01,2001,111,2,30
0,mclemma01,2001,117,5,37
0,menecfr01,2001,114,12,30
0,morame01,2001,109,7,29
0,ordonre01,2001,114,3,30
0,pierzaj01,2001,110,7,25
0,ripkeca01,2001,114,14,41
0,salmoti01,2001,108,17,33
0,shinjts01,2001,107,10,29
0,singlch01,2001,117,7,29
0,tynerja01,2001,111,0,24
0,whitede03,2001,108,14,39
0,winnra01,2001,117,6,27
0,abernbr01,2002,112,2,25
0,ausmubr01,2002,115,6,33
0,blumge01,2002,104,10,29
0,caseyse01,2002,111,6,28
0,foxan01,2002,109,4,31
0,glanvdo01,2002,105,6,32
0,hairsje02,2002,114,5,26
0,hammoje01,2002,115,9,31
0,justida01,2002,106,11,36
0,kearnau01,2002,117,13,22
0,mccraqu01,2002,108,3,32
0,molinbe01,2002,105,5,28
0,nevinph01,2002,116,12,31
0,ordonre01,2002,117,1,31
0,owenser01,2002,104,4,31
0,reesepo01,2002,111,4,29
0,roberda07,2002,117,3,30
0,sanchal03,2002,114,1,26
0,sierrru01,2002,113,13,37
0,snowjt01,2002,104,6,34
0,vazqura01,2002,116,2,26
0,whitero02,2002,109,14,30
0,wilsoda01,2002,106,6,33
0,blumge01,2003,110,10,30
0,byrneer01,2003,109,12,27
0,claytro01,2003,110,11,33
0,durhara01,2003,117,8,32
0,eckstda01,2003,114,3,28
0,fickro01,2003,110,11,29
0,guillca01,2003,107,7,28
0,hallto02,2003,117,12,28
0,higgibo02,2003,110,14,33
0,hinsker01,2003,109,12,26
0,mathemi01,2003,111,8,33
0,molinbe01,2003,115,14,29
0,sanchal03,2003,114,1,27
0,santibe01,2003,112,11,38
0,stynech01,2003,113,11,30
0,vazqura01,2003,110,3,27
0,cairomi01,2004,105,6,30
0,coraal01,2004,107,10,29
0,counscr01,2004,114,2,34
0,cruzde01,2004,116,7,32
0,ensbemo01,2004,113,10,29
0,everead01,2004,105,8,27
0,hallto02,2004,103,8,29
0,harriwi01,2004,107,2,26
0,higgibo02,2004,110,12,34
0,hollima01,2004,116,14,24
0,ingebr01,2004,117,13,27
0,kleskry01,2004,117,9,33
0,milleda02,2004,108,9,35
0,muellbi02,2004,113,12,33
0,schnebr01,2004,112,12,28
0,sledgte01,2004,107,15,27
0,snowjt01,2004,113,12,36
0,surhobj01,2004,106,8,40
0,cuddymi01,2005,111,12,26
0,gonzaal02,2005,115,5,28
0,greenkh01,2005,109,15,26
0,izturce01,2005,114,2,25
0,johnsre02,2005,107,8,29
0,leetr01,2005,110,12,30
0,lopezja01,2005,110,15,35
0,loretma01,2005,113,3,34
0,mathemi01,2005,107,13,35
0,matoslu01,2005,109,4,27
0,milleda02,2005,105,9,36
0,nixontr01,2005,112,13,31
0,roberda07,2005,113,8,33
0,stairma01,2005,109,13,37
0,sullico01,2005,111,4,26
0,tagucso01,2005,114,8,36
0,teahema01,2005,110,7,24
0,wardda01,2005,106,12,30
0,winnra01,2005,106,6,31
0,zaungr01,2005,109,11,34
0,barmecl01,2006,105,7,27
0,berroan01,2006,111,9,28
0,chaveen01,2006,108,4,28
0,clarkbr02,2006,109,4,33
0,coninje01,2006,103,9,40
0,crispco01,2006,109,8,27
0,ellisma01,2006,110,11,29
0,encared01,2006,112,15,23
0,finlest01,2006,105,6,41
0,izturma01,2006,103,5,26
0,lambmi01,2006,117,12,31
0,martiru01,2006,117,10,23
0,milesaa01,2006,112,2,30
0,rowanaa01,2006,106,12,29
0,schnebr01,2006,105,4,30
0,wilsopr01,2006,105,9,32
0,amezaal01,2007,105,2,29
0,bardjo01,2007,111,5,29
0,gonzaal02,2007,107,16,30
0,hallbi03,2007,115,14,28
0,hattesc01,2007,112,10,38
0,kubelja01,2007,114,13,25
0,olivomi01,2007,107,16,29
0,paytoja01,2007,111,7,35
0,rolensc01,2007,104,8,32
0,aurilri01,2008,115,10,37
0,barmecl01,2008,114,11,29
0,blancgr01,2008,108,1,25
0,bournmi01,2008,107,5,26
0,cabreme01,2008,103,8,24
0,felizpe01,2008,106,14,33
0,gloadro01,2008,106,3,32
0,harribr01,2008,115,7,28
0,izturce01,2008,109,1,28
0,kotchca01,2008,107,12,25
0,matthga02,2008,103,8,34
0,murphda07,2008,114,15,27
0,pierrju01,2008,106,1,31
0,rolensc01,2008,107,11,33
0,sweenry01,2008,110,5,23
0,weeksri01,2008,111,14,26
0,bloomwi01,2009,115,4,32
0,bonifem01,2009,116,1,24
0,cabreor01,2009,116,4,35
0,counscr01,2009,115,4,39
0,diazma02,2009,116,13,31
0,fowlede01,2009,115,4,23
0,guerrvl01,2009,113,15,34
0,gwynnto02,2009,106,2,27
0,harribr01,2009,108,6,29
0,hartco01,2009,109,12,27
0,hermije01,2009,111,13,25
0,huffau01,2009,109,13,33
0,izturma01,2009,116,8,29
0,kendaja01,2009,109,2,35
0,kendrho01,2009,109,10,26
0,mcgehca01,2009,107,16,27
0,morame01,2009,117,8,37
0,pierrju01,2009,117,0,32
0,renteed01,2009,115,5,33
0,riosal01,2009,115,14,28
0,ryanbr01,2009,114,3,27
0,wiggity01,2009,112,11,32
0,youngde03,2009,112,12,24
0,beckhgo01,2010,112,9,24
0,cabreme01,2010,117,4,26
0,crowetr01,2010,111,2,27
0,fowlede01,2010,114,6,24
0,hafnetr01,2010,110,13,33
0,hairsje02,2010,105,10,34
0,izturce01,2010,109,1,30
0,kendaja01,2010,111,0,36
0,kinslia01,2010,112,9,28
0,lewisfr02,2010,112,8,30
0,millela02,2010,105,4,25
0,olivomi01,2010,106,14,32
0,rodriiv01,2010,106,4,39
0,ruizca01,2010,112,8,31
0,wietema01,2010,111,11,24
0,barmecl01,2011,109,12,32
0,bayja01,2011,109,12,33
0,beckhgo01,2011,115,10,25
0,dejesda01,2011,106,10,32
0,dobbsgr01,2011,113,8,33
0,headlch01,2011,110,4,27
0,lucrojo01,2011,114,12,25
0,morgany01,2011,115,4,31
0,murphda07,2011,111,11,30
0,ruizca01,2011,116,6,32
0,ryanbr01,2011,108,3,29
0,schumsk01,2011,104,2,31
0,suzukku01,2011,109,14,28
0,torreyo01,2011,108,7,33
0,turneju01,2011,113,4,27
0,utleych01,2011,103,11,33
0,zimmery01,2011,114,12,27
0,barmecl01,2012,104,8,33
0,beltbr01,2012,113,7,24
0,boescbr01,2012,113,12,27
0,callaal01,2012,115,10,29
0,crawfbr01,2012,108,4,25
0,davisra01,2012,115,8,32
0,ellisaj01,2012,114,13,31
0,ellisma01,2012,107,7,35
0,jonesch06,2012,111,14,40
0,kotchca01,2012,106,12,29
0,lombast02,2012,105,3,24
0,maybejo02,2012,108,14,29
0,nelsoch01,2012,104,9,27
0,parrage01,2012,105,7,25
0,pencehu01,2012,108,17,29
0,sandopa01,2012,112,12,26
0,stubbdr01,2012,105,14,28
0,venabwi01,2012,110,9,30
0,barneda01,2013,104,7,28
0,castiwe01,2013,104,8,26
0,dirksan01,2013,112,9,27
0,drewst01,2013,112,13,30
0,ellisma01,2013,117,6,36
0,fowlede01,2013,109,12,27
0,keppije01,2013,107,4,33
0,konerpa01,2013,114,12,37
0,lemahdj01,2013,113,2,25
0,moustmi01,2013,110,12,25
0,overbly01,2013,107,14,36
0,saltaja01,2013,116,14,28
0,uribeju01,2013,108,12,34
0,bournmi01,2014,114,3,32
0,browndo01,2014,111,10,27
0,choosh01,2014,110,13,32
0,coghlch01,2014,109,9,29
0,cozarza01,2014,112,4,29
0,crawfca02,2014,103,8,33
0,crispco01,2014,114,9,35
0,inciaen01,2014,116,4,24
0,jennide01,2014,117,10,28
0,joycema01,2014,106,9,30
0,lagarju01,2014,117,4,25
0,martiru01,2014,110,11,31
0,molinya01,2014,114,7,32
0,murphda07,2014,109,8,33
0,norride01,2014,104,10,25
0,parrage01,2014,105,6,27
0,pradoma01,2014,109,5,31
0,stubbdr01,2014,112,15,30
0,uptonbj01,2014,108,12,30
6,coxla01,1980,49,4,33
6,figueje01,1980,50,1,23
6,geronce01,1980,37,2,32
6,grossgr01,1980,37,0,28
6,kellemi02,1980,14,0,33
6,lacocpe01,1980,32,1,28
6,norriji01,1980,43,0,32
6,thompsc01,1980,48,2,25
6,bergmda01,1982,33,4,29
6,clarkbo04,1982,19,2,27
6,grossgr01,1982,40,0,30
6,jorgemi01,1982,29,2,34
6,roeniro01,1982,37,1,26
6,stanlfr01,1982,44,2,35
6,dernibo01,1983,51,1,26
6,hairsje01,1983,37,5,31
6,kingmda01,1983,49,13,35
6,squirmi01,1983,34,1,31
6,staubru01,1983,34,3,39
6,thomade01,1983,48,2,32
6,wallide01,1983,40,3,29
6,almonbi01,1984,47,7,32
6,cottohe01,1984,40,0,23
6,landrti01,1984,47,3,30
6,martibu01,1984,51,5,36
6,squirmi01,1984,15,0,32
6,chambch01,1985,40,3,37
6,corcoti01,1985,39,0,32
6,jonesly01,1985,32,0,32
6,maldoca01,1985,48,5,25
6,nixonot01,1985,38,3,26
6,perryge01,1985,51,3,25
6,roeniga01,1985,49,15,31
6,almonbi01,1986,43,7,34
6,biancbu01,1986,46,2,26
6,nixonot01,1986,25,0,27
6,romered01,1986,49,2,29
6,venabma01,1986,31,2,29
6,cangejo01,1987,50,4,24
6,davidma01,1987,40,1,26
6,francte01,1987,47,3,28
6,grossgr01,1987,38,1,35
6,landrke01,1987,37,6,33
6,morrijo07,1987,41,3,26
6,nettlgr01,1987,37,5,43
6,davidma01,1988,23,1,27
6,gerhake01,1988,51,9,27
6,jacksda03,1988,50,6,25
6,cangejo01,1989,35,0,26
6,dernibo01,1989,32,1,32
6,fordcu01,1989,31,1,29
6,reynocr01,1989,38,2,37
6,wellmbr01,1989,41,2,30
6,gonzajo02,1990,23,2,26
6,gwynnch01,1990,40,5,26
6,mosesjo01,1990,38,1,33
6,stanlmi02,1990,47,2,27
6,stephph01,1990,38,4,30
6,bellju01,1991,36,1,23
6,hudlere01,1991,47,1,31
6,javiest01,1991,36,1,27
6,newmaal01,1991,47,0,31
6,penage01,1991,45,5,24
6,youngge02,1991,31,1,27
6,bushra01,1992,39,2,34
6,espyce01,1992,50,1,29
6,seguida01,1992,44,1,26
6,vandejo02,1992,51,4,26
6,varshga01,1992,36,4,31
6,brewero01,1993,42,2,27
6,brilegr01,1993,33,3,28
6,harrile01,1993,38,2,29
6,mcknije01,1993,42,2,30
